Appliances,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Hour,DayOfWeek,Month,Is_Weekend,Avg_Indoor_Temp,Avg_Indoor_RH,Temp_Diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,rolling_mean_3,rolling_mean_6,rolling_mean_12,rolling_std_6
50,7.0833333333333295,743.5,80.6666666666667,7.8333333333333295,40.0,3.9333333333333296,13,1,1,0,17.516481481481478,48.59678130511465,10.433148148148149,240.0,140.0,130.0,290.0,60.0,90.0,170.0,158.33333333333334,170.0,88.8631907297204
60,7.0,743.5,81.0,8.0,40.0,3.9,14,1,1,0,17.538641975308643,48.37051851851852,10.538641975308643,50.0,240.0,140.0,130.0,290.0,60.0,143.33333333333334,151.66666666666666,169.16666666666666,96.21157241551906
60,6.98333333333333,743.5499999999998,80.1666666666667,7.5,40.0,3.7333333333333294,14,1,1,0,17.535925925925923,48.20544444444444,10.552592592592593,60.0,50.0,240.0,140.0,130.0,290.0,116.66666666666667,151.66666666666666,169.16666666666666,96.21157241551906
60,6.96666666666667,743.6,79.3333333333333,7.0,40.0,3.56666666666667,14,1,1,0,17.52185185185185,48.16296296296295,10.555185185185179,60.0,60.0,50.0,240.0,140.0,130.0,56.666666666666664,113.33333333333333,158.33333333333334,73.1209044437135
370,6.95,743.65,78.5,6.5,40.0,3.4,14,1,1,0,17.479444444444443,48.221851851851866,10.529444444444444,60.0,60.0,60.0,50.0,240.0,140.0,60.0,101.66666666666667,145.0,75.47626558506113
200,6.93333333333333,743.7,77.6666666666667,6.0,40.0,3.2333333333333294,14,1,1,0,17.437222222222218,48.22333333333333,10.503888888888888,370.0,60.0,60.0,60.0,50.0,240.0,163.33333333333334,140.0,161.66666666666666,134.31306712304655
70,6.91666666666667,743.75,76.8333333333333,5.5,40.0,3.06666666666667,14,1,1,0,17.405555555555562,48.32370370370369,10.488888888888892,200.0,370.0,60.0,60.0,60.0,50.0,210.0,133.33333333333334,145.83333333333334,129.25427136720347
50,6.9,743.7999999999998,76.0,5.0,40.0,2.9,15,1,1,0,17.39916666666666,48.36925925925927,10.499166666666659,70.0,200.0,370.0,60.0,60.0,60.0,213.33333333333334,136.66666666666666,144.16666666666666,126.91204303243516
40,6.8,743.8166666666668,77.0,4.8333333333333295,40.0,3.0,15,1,1,0,17.362962962962957,48.29185185185186,10.562962962962956,50.0,70.0,200.0,370.0,60.0,60.0,106.66666666666667,135.0,143.33333333333334,128.17956155331476
40,6.7,743.8333333333329,78.0,4.66666666666667,40.0,3.1,15,1,1,0,17.30666666666666,48.29333333333334,10.606666666666662,40.0,50.0,70.0,200.0,370.0,60.0,53.333333333333336,131.66666666666666,122.5,130.75422236649445
30,6.6,743.85,79.0,4.5,40.0,3.2,15,1,1,0,17.35879629629629,48.65453703703703,10.75879629629629,40.0,40.0,50.0,70.0,200.0,370.0,43.333333333333336,128.33333333333334,115.0,133.17907743585954
30,6.5,743.866666666667,80.0,4.3333333333333295,40.0,3.3,15,1,1,0,17.47925925925926,48.44407407407407,10.979259259259258,30.0,40.0,40.0,50.0,70.0,200.0,36.666666666666664,71.66666666666667,105.83333333333333,64.31692364119024
30,6.4,743.8833333333331,81.0,4.16666666666667,40.0,3.4,15,1,1,0,17.53240740740741,47.8898148148148,11.132407407407408,30.0,30.0,40.0,40.0,50.0,70.0,33.333333333333336,43.333333333333336,88.33333333333333,15.055453054182983
30,6.3,743.9,82.0,4.0,40.0,3.5,16,1,1,0,17.549100529100524,47.580674603174586,11.249100529100524,30.0,30.0,30.0,40.0,40.0,50.0,30.0,36.666666666666664,86.66666666666667,8.164965809279929
40,6.3333333333333295,743.95,80.8333333333333,4.5,38.16666666666669,3.3,16,1,1,0,17.506015712682377,47.563209876543205,11.172682379349048,30.0,30.0,30.0,30.0,40.0,40.0,30.0,33.333333333333336,84.16666666666667,5.163977794947568
50,6.36666666666667,744.0,79.6666666666667,5.0,36.33333333333329,3.1,16,1,1,0,17.445521885521885,47.3067037037037,11.078855218855214,40.0,30.0,30.0,30.0,30.0,40.0,33.333333333333336,33.333333333333336,82.5,5.163977794947568
40,6.4,744.0499999999998,78.5,5.5,34.5,2.9,16,1,1,0,17.40989417989418,47.24703703703704,11.00989417989418,50.0,40.0,30.0,30.0,30.0,30.0,40.0,35.0,81.66666666666667,8.3666002653434
40,6.43333333333333,744.1,77.3333333333333,6.0,32.66666666666669,2.7,16,1,1,0,17.335129629629627,47.417218013468016,10.901796296296297,40.0,50.0,40.0,30.0,30.0,30.0,43.333333333333336,36.666666666666664,54.166666666666664,8.164965809279932
40,6.46666666666667,744.15,76.1666666666667,6.5,30.8333333333333,2.5,16,1,1,0,17.32321581196581,47.43946759259261,10.85654914529914,40.0,40.0,50.0,40.0,30.0,30.0,43.333333333333336,38.333333333333336,40.833333333333336,7.527726527093667
60,6.5,744.2,75.0,7.0,29.0,2.3,17,1,1,0,17.301358024691364,47.47337822671156,10.801358024691364,40.0,40.0,40.0,50.0,40.0,30.0,40.0,40.0,38.333333333333336,6.324555320340111
60,6.31666666666667,744.283333333333,76.6666666666667,7.0,30.8333333333333,2.43333333333333,17,1,1,0,17.275555555555556,47.52699494949493,10.958888888888886,60.0,40.0,40.0,40.0,50.0,40.0,46.666666666666664,45.0,39.166666666666664,8.366600265343179
210,6.133333333333329,744.366666666667,78.3333333333333,7.0,32.66666666666669,2.56666666666667,17,1,1,0,17.27444444444444,47.56594276094276,11.141111111111112,60.0,60.0,40.0,40.0,40.0,50.0,53.333333333333336,48.333333333333336,40.833333333333336,9.831920802503749
380,5.95,744.45,80.0,7.0,34.5,2.7,17,1,1,0,17.25260381593713,47.76821548821548,11.302603815937132,210.0,60.0,60.0,40.0,40.0,40.0,110.0,75.0,55.0,66.85805860178733
370,5.76666666666667,744.533333333333,81.6666666666667,7.0,36.33333333333329,2.8333333333333295,17,1,1,0,17.24888888888888,48.094166666666666,11.482222222222212,380.0,210.0,60.0,60.0,40.0,40.0,216.66666666666666,131.66666666666666,84.16666666666667,137.75582262346182
230,5.5833333333333295,744.616666666667,83.3333333333333,7.0,38.16666666666669,2.9666666666666694,17,1,1,0,17.24814814814815,48.45407407407408,11.664814814814822,370.0,380.0,210.0,60.0,60.0,40.0,320.0,186.66666666666666,112.5,158.1981879373675
80,5.4,744.7,85.0,7.0,40.0,3.1,18,1,1,0,17.255925925925922,48.70018518518518,11.855925925925922,230.0,370.0,380.0,210.0,60.0,60.0,326.6666666666667,218.33333333333334,129.16666666666666,141.0555446151148
90,5.3,744.75,86.0,6.8333333333333295,40.0,3.15,18,1,1,0,17.25888888888889,48.79148148148151,11.95888888888889,80.0,230.0,370.0,380.0,210.0,60.0,226.66666666666666,221.66666666666666,133.33333333333334,136.73575489485785
70,5.2,744.7999999999998,87.0,6.66666666666667,40.0,3.2,18,1,1,0,17.255000000000003,48.89851851851851,12.055000000000003,90.0,80.0,230.0,370.0,380.0,210.0,133.33333333333334,226.66666666666666,137.5,130.0256384974388
40,5.1,744.85,88.0,6.5,40.0,3.25,18,1,1,0,17.261851851851848,49.02555555555556,12.161851851851848,70.0,90.0,80.0,230.0,370.0,380.0,80.0,203.33333333333334,139.16666666666666,145.28133626404545
40,5.0,744.9,89.0,6.3333333333333295,40.0,3.3,18,1,1,0,17.305555555555557,49.138333333333335,12.305555555555557,40.0,70.0,90.0,80.0,230.0,370.0,66.66666666666667,146.66666666666666,139.16666666666666,127.85408349625234
30,4.9,744.95,90.0,6.16666666666667,40.0,3.35,18,1,1,0,17.266481481481478,49.19250000000001,12.366481481481477,40.0,40.0,70.0,90.0,80.0,230.0,50.0,91.66666666666667,139.16666666666666,70.82843120291938
50,4.8,745.0,91.0,6.0,40.0,3.4,19,1,1,0,17.25222222222222,49.21592592592594,12.452222222222218,30.0,40.0,40.0,70.0,90.0,80.0,36.666666666666664,58.333333333333336,138.33333333333334,24.83277404291945
50,4.75,745.033333333333,91.3333333333333,6.16666666666667,40.0,3.4,19,1,1,0,17.238888888888894,49.24518518518519,12.488888888888894,50.0,30.0,40.0,40.0,70.0,90.0,40.0,53.333333333333336,137.5,22.50925735484615
60,4.7,745.0666666666668,91.6666666666667,6.3333333333333295,40.0,3.4,19,1,1,0,17.210740740740743,49.30777777777778,12.510740740740744,50.0,50.0,30.0,40.0,40.0,70.0,43.333333333333336,46.666666666666664,136.66666666666666,13.662601021280592
50,4.65,745.1,92.0,6.5,40.0,3.4,19,1,1,0,17.202962962962957,49.38666666666667,12.552962962962956,60.0,50.0,50.0,30.0,40.0,40.0,53.333333333333336,45.0,124.16666666666667,10.488088481703011
60,4.6,745.1333333333331,92.3333333333333,6.66666666666667,40.0,3.4,19,1,1,0,17.196296296296296,49.38962962962964,12.596296296296297,50.0,60.0,50.0,50.0,30.0,40.0,53.333333333333336,46.666666666666664,96.66666666666667,10.327955589887939
60,4.55,745.1666666666669,92.6666666666667,6.8333333333333295,40.0,3.4,19,1,1,0,17.142962962962958,49.36037037037036,12.592962962962957,60.0,50.0,60.0,50.0,50.0,30.0,56.666666666666664,50.0,70.83333333333333,10.954451150104683
60,4.5,745.2,93.0,7.0,40.0,3.4,20,1,1,0,17.11777777777778,49.38324074074074,12.617777777777778,60.0,60.0,50.0,60.0,50.0,50.0,56.666666666666664,55.0,56.666666666666664,5.477225575054241
50,4.53333333333333,745.3166666666668,92.6666666666667,6.8333333333333295,40.0,3.4,20,1,1,0,17.095555555555563,49.478148148148136,12.562222222222234,60.0,60.0,60.0,50.0,60.0,50.0,60.0,56.666666666666664,55.0,5.163977794945908
50,4.56666666666667,745.4333333333329,92.3333333333333,6.66666666666667,40.0,3.4,20,1,1,0,17.07925925925925,49.521481481481466,12.51259259259258,50.0,60.0,60.0,60.0,50.0,60.0,56.666666666666664,56.666666666666664,51.666666666666664,5.163977794945908
50,4.6,745.5499999999998,92.0,6.5,40.0,3.4,20,1,1,0,17.082222222222224,49.50111111111111,12.482222222222225,50.0,50.0,60.0,60.0,60.0,50.0,53.333333333333336,55.0,50.0,5.477225575054241
50,4.633333333333329,745.6666666666669,91.6666666666667,6.3333333333333295,40.0,3.4,20,1,1,0,17.075555555555557,49.47777777777779,12.442222222222227,50.0,50.0,50.0,60.0,60.0,60.0,50.0,55.0,50.833333333333336,5.477225575054241
50,4.66666666666667,745.783333333333,91.3333333333333,6.16666666666667,40.0,3.4,20,1,1,0,17.02296296296296,49.44222222222221,12.356296296296291,50.0,50.0,50.0,50.0,60.0,60.0,50.0,53.333333333333336,51.666666666666664,5.1639777949460095
60,4.7,745.9,91.0,6.0,40.0,3.4,21,1,1,0,16.992592592592594,49.452962962962964,12.292592592592595,50.0,50.0,50.0,50.0,50.0,60.0,50.0,51.666666666666664,53.333333333333336,4.0824829046422195
60,4.8,745.95,90.5,6.16666666666667,38.16666666666669,3.41666666666667,21,1,1,0,16.989259259259264,49.492222222222225,12.189259259259263,60.0,50.0,50.0,50.0,50.0,50.0,53.333333333333336,51.666666666666664,54.166666666666664,4.0824829046422195
40,4.9,746.0,90.0,6.3333333333333295,36.33333333333329,3.43333333333333,21,1,1,0,16.974814814814813,49.52037037037037,12.074814814814813,60.0,60.0,50.0,50.0,50.0,50.0,56.666666666666664,53.333333333333336,55.0,5.1639777949460095
30,5.0,746.0499999999998,89.5,6.5,34.5,3.45,21,1,1,0,16.971111111111107,49.49925925925927,11.971111111111107,40.0,60.0,60.0,50.0,50.0,50.0,53.333333333333336,51.666666666666664,53.333333333333336,7.5277265270927565
30,5.1,746.1,89.0,6.66666666666667,32.66666666666669,3.4666666666666694,21,1,1,0,16.952530864197527,49.469444444444456,11.852530864197528,30.0,40.0,60.0,60.0,50.0,50.0,43.333333333333336,48.333333333333336,51.666666666666664,11.690451944501419
30,5.2,746.15,88.5,6.8333333333333295,30.8333333333333,3.4833333333333294,21,1,1,0,16.962727272727275,49.51725589225589,11.762727272727275,30.0,30.0,40.0,60.0,60.0,50.0,33.333333333333336,45.0,49.166666666666664,13.78404875209136
40,5.3,746.2,88.0,7.0,29.0,3.5,22,1,1,0,17.000673400673406,49.63498877665544,11.700673400673406,30.0,30.0,30.0,40.0,60.0,60.0,30.0,41.666666666666664,46.666666666666664,14.719601443880846
50,5.3333333333333295,746.266666666667,87.3333333333333,6.8333333333333295,30.8333333333333,3.4,22,1,1,0,17.01807870370371,49.86891975308642,11.684745370370383,40.0,30.0,30.0,30.0,40.0,60.0,33.333333333333336,38.333333333333336,45.0,11.690451944501552
50,5.36666666666667,746.3333333333329,86.6666666666667,6.66666666666667,32.66666666666669,3.3,22,1,1,0,17.042832244008725,50.07165992322856,11.676165577342054,50.0,40.0,30.0,30.0,30.0,40.0,40.0,36.666666666666664,45.0,8.164965809279341
50,5.4,746.4,86.0,6.5,34.5,3.2,22,1,1,0,17.03710648148148,50.22033389450056,11.63710648148148,50.0,50.0,40.0,30.0,30.0,30.0,46.666666666666664,38.333333333333336,45.0,9.831920802503452
40,5.43333333333333,746.466666666667,85.3333333333333,6.3333333333333295,36.33333333333329,3.1,22,1,1,0,17.054814814814822,50.32666666666666,11.621481481481492,50.0,50.0,50.0,40.0,30.0,30.0,50.0,41.666666666666664,45.0,9.831920802503399
50,5.46666666666667,746.533333333333,84.6666666666667,6.16666666666667,38.16666666666669,3.0,22,1,1,0,17.057079124579133,50.35474747474746,11.590412457912462,40.0,50.0,50.0,50.0,40.0,30.0,46.666666666666664,43.333333333333336,44.166666666666664,8.164965809279213
40,5.5,746.6,84.0,6.0,40.0,2.9,23,1,1,0,17.06847222222222,50.29624999999999,11.56847222222222,50.0,40.0,50.0,50.0,50.0,40.0,46.666666666666664,46.666666666666664,44.166666666666664,5.163977794946209
40,5.5833333333333295,746.733333333333,83.3333333333333,6.3333333333333295,40.0,2.86666666666667,23,1,1,0,17.069533429533422,50.18338624338625,11.486200096200093,40.0,50.0,40.0,50.0,50.0,50.0,43.333333333333336,46.666666666666664,42.5,5.163977794946209
40,5.66666666666667,746.866666666667,82.6666666666667,6.66666666666667,40.0,2.8333333333333295,23,1,1,0,17.047901234567902,50.108172398589076,11.381234567901233,40.0,40.0,50.0,40.0,50.0,50.0,43.333333333333336,45.0,40.833333333333336,5.477225575054525
40,5.75,747.0,82.0,7.0,40.0,2.8,23,1,1,0,17.063888888888886,49.99043209876543,11.313888888888886,40.0,40.0,40.0,50.0,40.0,50.0,40.0,43.333333333333336,40.833333333333336,5.16397779494631
50,5.8333333333333295,747.1333333333331,81.3333333333333,7.3333333333333295,40.0,2.7666666666666706,23,1,1,0,17.07222222222222,50.00000000000001,11.23888888888889,40.0,40.0,40.0,40.0,50.0,40.0,40.0,41.666666666666664,41.666666666666664,4.0824829046426
50,5.91666666666667,747.266666666667,80.6666666666667,7.666666666666669,40.0,2.7333333333333294,23,1,1,0,17.086481481481474,50.0147037037037,11.169814814814805,50.0,40.0,40.0,40.0,40.0,50.0,43.333333333333336,43.333333333333336,43.333333333333336,5.16397779494631
50,6.0,747.4,80.0,8.0,40.0,2.7,0,2,1,0,17.079259259259263,49.94773148148148,11.079259259259263,50.0,50.0,40.0,40.0,40.0,40.0,46.666666666666664,43.333333333333336,45.0,5.16397779494631
30,5.883333333333329,747.533333333333,81.3333333333333,8.0,37.83333333333329,2.8333333333333295,0,2,1,0,17.08888888888889,49.822116402116414,11.20555555555556,50.0,50.0,50.0,40.0,40.0,40.0,50.0,45.0,45.833333333333336,5.477225575054525
20,5.76666666666667,747.6666666666669,82.6666666666667,8.0,35.66666666666669,2.9666666666666694,0,2,1,0,17.093148148148142,49.887962962962966,11.326481481481473,30.0,50.0,50.0,50.0,40.0,40.0,43.333333333333336,43.333333333333336,44.166666666666664,8.164965809279213
30,5.65,747.7999999999998,84.0,8.0,33.5,3.1,0,2,1,0,17.05787878787879,50.35350617283951,11.407878787878788,20.0,30.0,50.0,50.0,50.0,40.0,33.333333333333336,40.0,41.666666666666664,12.649110640674818
20,5.53333333333333,747.9333333333329,85.3333333333333,8.0,31.3333333333333,3.2333333333333294,0,2,1,0,17.041419753086423,50.679012345679006,11.508086419753093,30.0,20.0,30.0,50.0,50.0,50.0,26.666666666666668,38.333333333333336,40.0,13.291601358252516
40,5.41666666666667,748.0666666666668,86.6666666666667,8.0,29.166666666666696,3.36666666666667,0,2,1,0,17.033544973544966,50.85079365079365,11.616878306878297,20.0,30.0,20.0,30.0,50.0,50.0,23.333333333333332,33.333333333333336,38.333333333333336,13.662601021280746
50,5.3,748.2,88.0,8.0,27.0,3.5,1,2,1,0,17.010529100529098,50.765185185185196,11.710529100529097,40.0,20.0,30.0,20.0,30.0,50.0,30.0,31.666666666666668,37.5,11.69045194450164
60,5.3,748.3166666666668,88.5,8.0,26.0,3.56666666666667,1,2,1,0,16.998148148148143,50.82592592592593,11.698148148148142,50.0,40.0,20.0,30.0,20.0,30.0,36.666666666666664,31.666666666666668,38.333333333333336,11.69045194450164
50,5.3,748.4333333333329,89.0,8.0,25.0,3.6333333333333298,1,2,1,0,16.990740740740737,51.03666666666666,11.690740740740736,60.0,50.0,40.0,20.0,30.0,20.0,50.0,36.666666666666664,40.0,16.32993161855556
40,5.3,748.5499999999998,89.5,8.0,24.0,3.7,1,2,1,0,16.9783950617284,51.373580246913576,11.678395061728398,50.0,60.0,50.0,40.0,20.0,30.0,53.333333333333336,41.666666666666664,40.833333333333336,14.719601443880844
40,5.3,748.6666666666669,90.0,8.0,23.0,3.7666666666666706,1,2,1,0,16.97222222222222,51.52,11.67222222222222,40.0,50.0,60.0,50.0,40.0,20.0,50.0,43.333333333333336,40.833333333333336,13.662601021280631
50,5.3,748.783333333333,90.5,8.0,22.0,3.8333333333333295,1,2,1,0,16.983333333333334,51.66263888888888,11.683333333333334,40.0,40.0,50.0,60.0,50.0,40.0,43.333333333333336,46.666666666666664,40.0,8.164965809279147
40,5.3,748.9,91.0,8.0,21.0,3.9,2,2,1,0,16.985856481481477,51.73734457671957,11.685856481481476,50.0,40.0,40.0,50.0,60.0,50.0,43.333333333333336,48.333333333333336,40.0,7.52772652709282
40,5.3333333333333295,749.0833333333329,90.6666666666667,8.0,21.5,3.8833333333333298,2,2,1,0,16.993518518518513,51.79475308641976,11.660185185185185,40.0,50.0,40.0,40.0,50.0,60.0,43.333333333333336,46.666666666666664,39.166666666666664,8.164965809279147
50,5.36666666666667,749.266666666667,90.3333333333333,8.0,22.0,3.86666666666667,2,2,1,0,16.995555555555555,51.763703703703705,11.628888888888884,40.0,40.0,50.0,40.0,40.0,50.0,43.333333333333336,43.333333333333336,40.0,5.163977794946305
50,5.4,749.45,90.0,8.0,22.5,3.85,2,2,1,0,16.99722222222222,51.66777777777777,11.59722222222222,50.0,40.0,40.0,50.0,40.0,40.0,43.333333333333336,43.333333333333336,42.5,5.163977794946305
50,5.43333333333333,749.6333333333331,89.6666666666667,8.0,23.0,3.8333333333333295,2,2,1,0,16.996666666666666,51.55966049382716,11.563333333333336,50.0,50.0,40.0,40.0,50.0,40.0,46.666666666666664,45.0,44.166666666666664,5.47722557505452
40,5.46666666666667,749.8166666666668,89.3333333333333,8.0,23.5,3.8166666666666704,2,2,1,0,17.007564102564096,51.54836182336183,11.540897435897426,50.0,50.0,50.0,40.0,40.0,50.0,50.0,46.666666666666664,46.666666666666664,5.163977794946205
30,5.5,750.0,89.0,8.0,24.0,3.8,3,2,1,0,16.99043209876543,51.48734567901233,11.490432098765432,40.0,50.0,50.0,50.0,40.0,40.0,46.666666666666664,45.0,46.666666666666664,5.47722557505452
20,5.48333333333333,750.2,89.0,8.0,24.0,3.7833333333333297,3,2,1,0,16.981851851851857,51.48052469135803,11.498518518518527,30.0,40.0,50.0,50.0,50.0,40.0,40.0,43.333333333333336,45.0,8.16496580927921
20,5.46666666666667,750.4,89.0,8.0,24.0,3.7666666666666706,3,2,1,0,16.979938271604933,51.437345679012346,11.513271604938263,20.0,30.0,40.0,50.0,50.0,50.0,30.0,40.0,41.666666666666664,12.649110640674817
20,5.45,750.6,89.0,8.0,24.0,3.75,3,2,1,0,16.984567901234566,51.42265432098765,11.534567901234567,20.0,20.0,30.0,40.0,50.0,50.0,23.333333333333332,35.0,39.166666666666664,13.78404875209147
50,5.43333333333333,750.7999999999998,89.0,8.0,24.0,3.7333333333333294,3,2,1,0,16.975864197530864,51.25518518518518,11.542530864197534,20.0,20.0,20.0,30.0,40.0,50.0,20.0,30.0,37.5,12.64911064067494
50,5.41666666666667,751.0,89.0,8.0,24.0,3.7166666666666694,3,2,1,0,16.96890572390572,51.14098765432098,11.552239057239051,50.0,20.0,20.0,20.0,30.0,40.0,30.0,30.0,38.333333333333336,12.64911064067494
50,5.4,751.2,89.0,8.0,24.0,3.7,4,2,1,0,16.955294117647046,51.01800094966761,11.555294117647046,50.0,50.0,20.0,20.0,20.0,30.0,40.0,31.666666666666668,38.333333333333336,14.71960144388095
40,5.36666666666667,751.3166666666668,89.1666666666667,8.0,23.666666666666696,3.6833333333333296,4,2,1,0,16.967498514557334,50.933888888888895,11.600831847890664,50.0,50.0,50.0,20.0,20.0,20.0,50.0,35.0,39.166666666666664,16.43167672515603
40,5.3333333333333295,751.4333333333329,89.3333333333333,8.0,23.3333333333333,3.6666666666666705,4,2,1,0,16.96703703703703,50.942345679012355,11.633703703703702,40.0,50.0,50.0,50.0,20.0,20.0,46.666666666666664,38.333333333333336,39.166666666666664,14.719601443880881
50,5.3,751.5499999999998,89.5,8.0,23.0,3.65,4,2,1,0,16.963148148148147,50.90907407407408,11.663148148148146,40.0,40.0,50.0,50.0,50.0,20.0,43.333333333333336,41.666666666666664,38.333333333333336,11.690451944501508
40,5.26666666666667,751.6666666666669,89.6666666666667,8.0,22.666666666666696,3.6333333333333298,4,2,1,0,16.94049382716049,50.945925925925934,11.673827160493822,50.0,40.0,40.0,50.0,50.0,50.0,43.333333333333336,46.666666666666664,38.333333333333336,5.163977794946208
